weight_type,series,total_dimension_n,q_exponent,coefficient
half,total,34,116,2910480
half,total,34,117,2548260
half,total,34,118,2417520
half,total,34,119,2003424
half,total,34,120,2674536
half,total,34,121,1873740
half,total,34,122,1914720
half,total,34,123,1698120
half,total,34,124,1721172
half,total,34,125,1427760
half,total,34,126,1769040
half,total,34,127,1219260
half,total,34,128,1385424
half,total,34,129,1064670
half,total,34,130,1225800
half,total,34,131,809700
half,total,34,132,1246620
half,total,34,133,859692
half,total,34,134,905520
half,total,34,135,867384
half,total,34,136,945240
half,total,34,137,682740
half,total,34,138,756864
half,total,34,139,525600
half,total,34,140,691656
half,total,34,141,446340
half,total,34,142,421320
half,total,34,143,436584
half,total,34,144,650172
half,total,34,145,455574
half,total,34,146,504480
half,total,34,147,451080
half,total,34,148,409512
half,total,34,149,308256
half,total,34,150,353880
half,total,34,151,179160
half,total,34,152,230520
half,total,34,153,227340
half,total,34,154,305424
half,total,34,155,214740
half,total,34,156,334740
half,total,34,157,202350
half,total,34,158,220560
half,total,34,159,162960
half,total,34,160,248940
half,total,34,161,132000
half,total,34,162,187680
half,total,34,163,99840
half,total,34,164,100020
half,total,34,165,121980
half,total,34,166,81720
half,total,34,167,60000
half,total,34,168,141756
half,total,34,169,124350
half,total,34,170,138240
half,total,34,171,132600
half,total,34,172,108420
half,total,34,173,77430
half,total,34,174,51480
half,total,34,175,21420
half,total,34,176,59460
half,total,34,177,30900
half,total,34,178,32040
half,total,34,179,21000
half,total,34,180,95064
half,total,34,181,42840
half,total,34,182,91920
half,total,34,183,50160
half,total,34,184,50760
half,total,34,185,24870
half,total,34,186,21360
half,total,34,187,27960
half,total,34,188,17160
half,total,34,189,19152
half,total,34,190,21864
half,total,34,191,10680
half,total,34,192,29520
half,total,34,193,14040
half,total,34,194,13440
half,total,34,195,30600
half,total,34,196,27360
half,total,34,197,18840
half,total,34,198,28224
half,total,34,199,13020
half,total,34,200,12600
half,total,34,201,4560
half,total,34,202,2160
half,total,34,203,240
half,total,34,204,12324
half,total,34,205,5310
half,total,34,206,4560
half,total,34,207,2040
half,total,34,208,12696
half,total,34,209,10680
half,total,34,210,20664
half,total,34,211,8280
half,total,34,212,5400
half,total,34,213,1500
half,total,34,214,720
half,total,34,216,5640
half,total,34,217,1920
half,total,34,218,1080
half,total,34,219,120
half,total,34,220,2700
half,total,34,221,5940
half,total,34,222,2040
half,total,34,223,1080
half,total,34,224,5520
half,total,34,225,4692
half,total,34,226,2040
half,total,34,227,660
half,total,34,228,2160
half,total,34,229,510
half,total,34,230,240
half,total,34,231,600
half,total,34,232,60
half,total,34,234,2040
half,total,34,235,480
half,total,34,236,120
half,total,34,238,2040
half,total,34,239,480
half,total,34,240,2772
half,total,34,241,540
half,total,34,242,240
half,total,34,247,600
half,total,34,248,60
half,total,34,252,720
half,total,34,253,72
half,total,34,255,600
half,total,34,256,360
half,total,34,257,30
half,total,34,260,120
half,total,34,264,12
half,total,34,266,120
half,total,34,270,120
half,total,34,272,120
half,total,34,273,12
half,total,34,280,12
half,total,34,285,12
half,total,34,288,12
half,total,34,289,6
half,total,35,0,28240548
half,total,35,1,9530940
half,total,35,2,18053280
half,total,35,3,19250160
half,total,35,4,28659864
half,total,35,5,24966372
half,total,35,6,41361984
half,total,35,7,33428400
half,total,35,8,50254860
half,total,35,9,48623364
half,total,35,10,61714104
half,total,35,11,55256880
half,total,35,12,83289600
half,total,35,13,68888220
half,total,35,14,89100744
half,total,35,15,90826344
half,total,35,16,108815064
half,total,35,17,98691780
half,total,35,18,129642960
half,total,35,19,114945744
half,total,35,20,145702896
half,total,35,21,139963704
half,total,35,22,158665200
half,total,35,23,149335800
half,total,35,24,189476088
half,total,35,25,170452056
half,total,35,26,195874944
half,total,35,27,192456840
half,total,35,28,218668320
half,total,35,29,205483392
half,total,35,30,240965256
half,total,35,31,213594744
half,total,35,32,245620980
half,total,35,33,233956140
half,total,35,34,253191144
half,total,35,35,240610800
half,total,35,36,276702432
half,total,35,37,246886020
half,total,35,38,271893780
half,total,35,39,259196184
half,total,35,40,283011144
half,total,35,41,257346708
half,total,35,42,288983880
half,total,35,43,256887480
half,total,35,44,282960792
half,total,35,45,265615164
half,total,35,46,274710948
half,total,35,47,249993720
half,total,35,48,278887560
half,total,35,49,243168072
half,total,35,50,259101336
half,total,35,51,236575776
half,total,35,52,245080740
half,total,35,53,218251980
half,total,35,54,235341948
half,total,35,55,204666132
half,total,35,56,216627480
half,total,35,57,194736180
half,total,35,58,195557040
half,total,35,59,172530084
half,total,35,60,189802272
half,total,35,61,156892764
half,total,35,62,162399300
half,total,35,63,146367960
half,total,35,64,149064816
half,total,35,65,129008544
half,total,35,66,136241556
half,total,35,67,112209240
half,total,35,68,118257060
half,total,35,69,103490364
half,total,35,70,105652692
half,total,35,71,87992376
half,total,35,72,98073720
half,total,35,73,78124200
half,total,35,74,81024996
half,total,35,75,71603484
half,total,35,76,72187152
half,total,35,77,61095540
half,total,35,78,65461560
half,total,35,79,52318680
half,total,35,80,57340920
half,total,35,81,48390564
half,total,35,82,48013080
half,total,35,83,40173480
half,total,35,84,45907728
half,total,35,85,36480204
half,total,35,86,36863880
half,total,35,87,31621380
half,total,35,88,33071400
half,total,35,89,26786712
half,total,35,90,31176600
half,total,35,91,24134424
half,total,35,92,25522260
half,total,35,93,21800940
half,total,35,94,21695544
half,total,35,95,18038400
half,total,35,96,20792556
half,total,35,97,15619080
half,total,35,98,16899120
half,total,35,99,14992824
half,total,35,100,15681936
half,total,35,101,12237924
half,total,35,102,13785840
half,total,35,103,10395900
half,total,35,104,11615244
half,total,35,105,10355712
half,total,35,106,9933444
half,total,35,107,8112720
half,total,35,108,9764160
half,total,35,109,7179024
half,total,35,110,8111052
half,total,35,111,6543960
half,total,35,112,7425660
half,total,35,113,5622120
half,total,35,114,6538764
half,total,35,115,4912320
half,total,35,116,5302380
half,total,35,117,4659900
half,total,35,118,4545720
half,total,35,119,3840852
half,total,35,120,5022300
half,total,35,121,3570360
half,total,35,122,3599400
half,total,35,123,3109920
half,total,35,124,3198912
half,total,35,125,2666784
half,total,35,126,3319404
half,total,35,127,2351160
half,total,35,128,2655660
half,total,35,129,2152260
half,total,35,130,2353140
half,total,35,131,1633272
half,total,35,132,2304480
half,total,35,133,1654080
half,total,35,134,1749300
half,total,35,135,1647360
half,total,35,136,1754124
half,total,35,137,1290960
half,total,35,138,1498320
half,total,35,139,1085640
half,total,35,140,1380300
half,total,35,141,960132
half,total,35,142,943920
half,total,35,143,865260
half,total,35,144,1196868
half,total,35,145,838440
half,total,35,146,931320
half,total,35,147,858660
half,total,35,148,814140
half,total,35,149,656772
half,total,35,150,781836
half,total,35,151,457620
half,total,35,152,510780
half,total,35,153,458160
half,total,35,154,572424
half,total,35,155,430452
half,total,35,156,644304
half,total,35,157,410280
half,total,35,158,440760
half,total,35,159,344952
half,total,35,160,499320
half,total,35,161,297036
half,total,35,162,406200
half,total,35,163,240540
half,total,35,164,244920
half,total,35,165,259920
half,total,35,166,201960
half,total,35,167,133440
half,total,35,168,274980
half,total,35,169,234600
half,total,35,170,270240
half,total,35,171,265560
half,total,35,172,227760
half,total,35,173,187740
half,total,35,174,155772
half,total,35,175,87300
half,total,35,176,132744
half,total,35,177,73200
half,total,35,178,73140
half,total,35,179,51540
half,total,35,180,187740
half,total,35,181,92100
half,total,35,182,180960
half,total,35,183,110040
half,total,35,184,124140
half,total,35,185,70200
half,total,35,186,66840
half,total,35,187,65460
half,total,35,188,45540
half,total,35,189,46224
half,total,35,190,54840
half,total,35,191,34200
half,total,35,192,64860
half,total,35,193,33960
half,total,35,194,33120
half,total,35,195,63600
half,total,35,196,59892
half,total,35,197,42480
half,total,35,198,67140
half,total,35,199,39540
half,total,35,200,39024
half,total,35,201,19140
half,total,35,202,11280
half,total,35,203,3000
half,total,35,204,26280
half,total,35,205,11880
half,total,35,206,13020
half,total,35,207,9060
half,total,35,208,28140
half,total,35,209,24024
half,total,35,210,48000
half,total,35,211,24840
half,total,35,212,19200
half,total,35,213,7980
half,total,35,214,4860
half,total,35,215,480
half,total,35,216,13716
half,total,35,217,5400
half,total,35,218,4680
half,total,35,219,1500
half,total,35,220,8040
half,total,35,221,14424
half,total,35,222,6600
half,total,35,223,4680
half,total,35,224,13524
half,total,35,225,12012
half,total,35,226,7200
half,total,35,227,3840
half,total,35,228,6720
half,total,35,229,2220
half,total,35,230,1800
half,total,35,231,2280
half,total,35,232,540
half,total,35,233,120
half,total,35,234,5412
half,total,35,235,1920
half,total,35,236,1080
half,total,35,237,120
half,total,35,238,5460
half,total,35,239,1920
half,total,35,240,8640
half,total,35,241,2520
half,total,35,242,1860
half,total,35,243,180
half,total,35,244,60
half,total,35,247,2040
half,total,35,248,480
half,total,35,249,120
half,total,35,250,12
half,total,35,252,2640
half,total,35,253,660
half,total,35,254,120
half,total,35,255,2040
half,total,35,256,1500
half,total,35,257,360
half,total,35,258,60
half,total,35,260,600
half,total,35,261,60
half,total,35,264,132
half,total,35,266,600
half,total,35,267,60
half,total,35,270,600
half,total,35,271,60
half,total,35,272,600
half,total,35,273,180
half,total,35,276,12
half,total,35,280,120
half,total,35,285,120
half,total,35,286,12
half,total,35,288,120
half,total,35,289,60
half,total,35,294,12
half,total,35,300,12
half,total,35,304,12
half,total,35,306,12
half,total,36,0,32497680
half,total,36,1,10736940
half,total,36,2,20375160
half,total,36,3,21707680
half,total,36,4,32347620
half,total,36,5,28074036
half,total,36,6,46689680
half,total,36,7,37530720
half,total,36,8,56664804
half,total,36,9,54709892
half,total,36,10,69555408
half,total,36,11,62057760
half,total,36,12,94144800
half,total,36,13,77449020
half,total,36,14,100557000
half,total,36,15,102545048
half,total,36,16,123099300
half,total,36,17,111361860
half,total,36,18,147054664
half,total,36,19,130024080
half,total,36,20,165625320
half,total,36,21,159034280
half,total,36,22,180671280
half,total,36,23,170019720
half,total,36,24,216928744
half,total,36,25,194928648
half,total,36,26,224795640
half,total,36,27,221275320
half,total,36,28,252355728
half,total,36,29,233332860
half,total,36,30,286009704
half,total,36,31,252058680
half,total,36,32,288700140
half,total,36,33,274263104
half,total,36,34,300668172
half,total,36,35,283654824
half,total,36,36,331987140
half,total,36,37,294059220
half,total,36,38,327876528
half,total,36,39,312714044
half,total,36,40,345832728
half,total,36,41,311294700
half,total,36,42,357971360
half,total,36,43,316921824
half,total,36,44,352161384
half,total,36,45,331803196
half,total,36,46,349625580
half,total,36,47,316406760
half,total,36,48,360850136
half,total,36,49,314179212
half,total,36,50,340749180
half,total,36,51,312666320
half,total,36,52,329163600
half,total,36,53,290556324
half,total,36,54,321305793
half,total,36,55,280580964
half,total,36,56,298960530
half,total,36,57,270188660
half,total,36,58,276704958
half,total,36,59,243919872
half,total,36,60,271937092
half,total,36,61,227354100
half,total,36,62,236779590
half,total,36,63,215828348
half,total,36,64,220637136
half,total,36,65,191954160
half,total,36,66,205708950
half,total,36,67,172089120
half,total,36,68,179569188
half,total,36,69,158952864
half,total,36,70,163797174
half,total,36,71,137765460
half,total,36,72,152808010
half,total,36,73,123909120
half,total,36,74,127856622
half,total,36,75,114680396
half,total,36,76,115863120
half,total,36,77,97811340
half,total,36,78,105385568
half,total,36,79,86418252
half,total,36,80,93047976
half,total,36,81,79345540
half,total,36,82,79218480
half,total,36,83,66657372
half,total,36,84,75158030
half,total,36,85,61049100
half,total,36,86,61943220
half,total,36,87,53761200
half,total,36,88,55475484
half,total,36,89,45240600
half,total,36,90,52141118
half,total,36,91,41599740
half,total,36,92,43190520
half,total,36,93,37107432
half,total,36,94,37366200
half,total,36,95,31495020
half,total,36,96,35664520
half,total,36,97,27405000
half,total,36,98,29047734
half,total,36,99,25772712
half,total,36,100,27075744
half,total,36,101,21546420
half,total,36,102,24092115
half,total,36,103,18745140
half,total,36,104,20327154
half,total,36,105,18007144
half,total,36,106,17545470
half,total,36,107,14523660
half,total,36,108,17147072
half,total,36,109,12893820
half,total,36,110,14333346
half,total,36,111,11936760
half,total,36,112,13130100
half,total,36,113,10006020
half,total,36,114,11616564
half,total,36,115,9113220
half,total,36,116,9630570
half,total,36,117,8313120
half,total,36,118,8217684
half,total,36,119,7027980
half,total,36,120,8946738
half,total,36,121,6653220
half,total,36,122,6701220
half,total,36,123,5681520
half,total,36,124,5837340
half,total,36,125,4824852
half,total,36,126,5978340
half,total,36,127,4411260
half,total,36,128,4907052
half,total,36,129,4049760
half,total,36,130,4396194
half,total,36,131,3211680
half,total,36,132,4190160
half,total,36,133,3096624
half,total,36,134,3260850
half,total,36,135,3061200
half,total,36,136,3236160
half,total,36,137,2389620
half,total,36,138,2791332
half,total,36,139,2106420
half,total,36,140,2615940
half,total,36,141,1928520
half,total,36,142,1928880
half,total,36,143,1711020
half,total,36,144,2227284
half,total,36,145,1557180
half,total,36,146,1697880
half,total,36,147,1562160
half,total,36,148,1548840
half,total,36,149,1258212
half,total,36,150,1535184
half,total,36,151,1038420
half,total,36,152,1121790
half,total,36,153,931224
half,total,36,154,1068240
half,total,36,155,829212
half,total,36,156,1184460
half,total,36,157,807960
half,total,36,158,862572
half,total,36,159,687840
half,total,36,160,944064
half,total,36,161,616500
half,total,36,162,813255
half,total,36,163,528660
half,total,36,164,553410
half,total,36,165,531516
half,total,36,166,458520
half,total,36,167,305400
half,total,36,168,540168
half,total,36,169,427812
half,total,36,170,502302
half,total,36,171,502800
